time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-04-29T06:23:32.620Z,37.6903,-115.8497,4.7,1.2,ml,10,293.48,0.107,0.18,nn,nn00723936,2020-04-29T08:46:07.275Z,"70km WNW of Alamo, Nevada",earthquake,,11.4,,,automatic,nn,nn
2020-04-29T06:20:44.880Z,38.8144989,-122.8141632,2.72,0.79,md,22,49,0.00944,0.02,nc,nc73377950,2020-04-29T06:36:03.558Z,"6km NW of The Geysers, CA",earthquake,0.26,0.51,0.09,3,automatic,nc,nc
2020-04-29T06:11:45.590Z,35.2865,-118.5895,4.24,0.98,ml,19,86,0.09828,0.2,ci,ci39409512,2020-04-29T06:15:28.815Z,"21km NW of Tehachapi, CA",earthquake,0.42,1.19,0.18,10,automatic,ci,ci
2020-04-29T06:11:25.980Z,36.1113333,-117.9268333,3.66,1.17,ml,11,199,0.05861,0.19,ci,ci39409504,2020-04-29T13:12:07.667Z,"8km NNE of Coso Junction, CA",earthquake,0.68,0.88,0.213,16,reviewed,ci,ci
2020-04-29T05:59:17.380Z,39.4053333,-110.2926667,-3.37,1.62,md,7,203,0.03134,0.13,uu,uu60382642,2020-04-29T14:14:46.390Z,"18km SSE of East Carbon City, Utah",earthquake,1.03,2.76,0.253,6,reviewed,uu,uu
2020-04-29T05:50:17.680Z,35.9823341,-120.5408325,1.73,0.18,md,10,108,0.0266,0.06,nc,nc73377940,2020-04-29T06:07:05.492Z,"14km NW of Parkfield, CA",earthquake,0.31,1.14,0.11,2,automatic,nc,nc
2020-04-29T05:42:43.257Z,66.2606,-146.8332,0.1,1.3,ml,,,,0.96,ak,ak0205ijpwp0,2020-04-29T05:54:00.863Z,"77km WSW of Fort Yukon, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-04-29T05:41:37.910Z,17.9043,-66.863,12,2.27,md,17,206,0.0726,0.2,pr,pr2020120012,2020-04-29T06:10:57.300Z,"8km SSE of Guanica, Puerto Rico",earthquake,0.83,0.66,0.35,11,reviewed,pr,pr
2020-04-29T05:37:16.440Z,-24.3224,-67.1177,154.22,5.4,mww,,39,1.675,1.44,us,us60009ehh,2020-04-29T07:38:44.558Z,"81km W of San Antonio de los Cobres, Argentina",earthquake,7.3,5.7,0.057,30,reviewed,us,us
2020-04-29T05:30:25.898Z,55.9604,-153.3027,5,2.6,ml,,,,0.48,ak,ak0205ijnagv,2020-04-29T16:21:02.347Z,"145km E of Chirikof Island, Alaska",earthquake,,0,,,reviewed,ak,ak
2020-04-29T05:21:48.770Z,34.0178333,-117.5275,2.52,1.12,ml,30,52,0.03127,0.15,ci,ci39409480,2020-04-29T13:12:59.110Z,"3km NNW of Mira Loma, CA",earthquake,0.19,0.3,0.189,29,reviewed,ci,ci
2020-04-29T05:19:29.160Z,44.7336667,-110.8021667,2.27,0.02,md,6,133,0.0646,0.14,uu,uu60021849,2020-04-29T14:13:41.820Z,"25km ENE of West Yellowstone, Montana",earthquake,0.37,9.27,0.181,5,reviewed,uu,uu
2020-04-29T05:18:54.340Z,44.7336667,-110.8041667,2.02,0.18,md,7,132,0.06385,0.13,uu,uu60021844,2020-04-29T14:11:35.980Z,"25km ENE of West Yellowstone, Montana",earthquake,0.4,10.39,0.151,5,reviewed,uu,uu
2020-04-29T05:18:10.850Z,44.7381667,-110.8045,5.01,0.92,ml,9,132,0.05992,0.17,uu,uu60382637,2020-04-29T14:08:57.790Z,"25km ENE of West Yellowstone, Montana",earthquake,1.21,2.69,0.396,2,reviewed,uu,uu
2020-04-29T05:13:28.840Z,17.9415,-66.9681,9,1.95,md,20,210,0.0811,0.08,pr,pr2020120011,2020-04-29T05:46:44.789Z,"7km WSW of Guanica, Puerto Rico",earthquake,0.37,0.5,0.16,5,reviewed,pr,pr
2020-04-29T05:03:44.240Z,17.9245,-66.8498,15,2.44,md,16,210,0.1995,0.18,pr,pr2020120010,2020-04-29T05:18:32.204Z,"7km SE of Maria Antonia, Puerto Rico",earthquake,0.69,0.79,0.23,14,reviewed,pr,pr
2020-04-29T04:50:42.835Z,59.2209,-153.5882,97.7,1.4,ml,,,,0.38,ak,ak0205ij66sb,2020-04-29T05:00:49.892Z,"95km SE of Old Iliamna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-04-29T04:49:55.440Z,33.67,-116.7378333,15.14,0.79,ml,30,49,0.04556,0.15,ci,ci39409416,2020-04-29T13:13:01.960Z,"8km SSW of Idyllwild, CA",earthquake,0.27,0.47,0.118,24,reviewed,ci,ci
2020-04-29T04:48:56.030Z,40.739,-111.9656667,3.01,0.7,md,12,78,0.01285,0.15,uu,uu60382632,2020-04-29T13:50:08.140Z,"6km WSW of Salt Lake City, Utah",earthquake,0.44,0.71,0.37,6,reviewed,uu,uu
2020-04-29T04:36:30.642Z,60.2519,-152.1306,19.5,1,ml,,,,0.26,ak,ak0205ij35tj,2020-04-29T04:47:56.434Z,"42km SE of Redoubt Volcano, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-04-29T04:34:51.660Z,38.8349991,-122.8166656,1.12,0.56,md,9,76,0.01268,0.01,nc,nc73377925,2020-04-29T04:44:01.544Z,"8km W of Cobb, CA",earthquake,0.45,1.48,,1,automatic,nc,nc
2020-04-29T04:34:11.609Z,61.2884,-140.9281,0,1.6,ml,,,,0.51,ak,ak0205ij2owo,2020-04-29T04:43:45.131Z,"159km NNE of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-04-29T04:29:32.600Z,39.41,-110.3063333,-1.3,2,md,7,198,0.02024,0.05,uu,uu60382627,2020-04-29T14:05:16.280Z,"17km SSE of East Carbon City, Utah",earthquake,0.89,0.56,0.265,7,reviewed,uu,uu
2020-04-29T04:20:19.680Z,17.9391,-66.8491,11,2.68,md,22,193,0.0469,0.28,pr,pr2020120009,2020-04-29T04:42:18.430Z,"6km SSW of Indios, Puerto Rico",earthquake,0.76,0.57,0.29,16,reviewed,pr,pr
2020-04-29T04:11:39.850Z,17.9506,-66.8253,9,2.19,md,21,197,0.0592,0.11,pr,pr2020120008,2020-04-29T04:39:53.827Z,"4km S of Indios, Puerto Rico",earthquake,0.34,0.37,0.15,5,reviewed,pr,pr
2020-04-29T04:10:57.225Z,63.3121,-145.0929,8.7,1.2,ml,,,,0.37,ak,ak0205iixn97,2020-04-29T04:16:17.016Z,"62km S of Deltana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-04-29T04:08:31.461Z,10.6779,125.1114,10,4.6,mb,,135,3.614,0.66,us,us60009eh7,2020-04-29T05:02:02.654Z,"13km SE of Abuyog, Philippines",earthquake,5.2,1.9,0.077,50,reviewed,us,us
2020-04-29T04:05:29.048Z,61.3239,-146.8181,13.4,2.3,ml,,,,0.77,ak,ak0205iiwiiu,2020-04-29T04:17:58.017Z,"33km NW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-04-29T04:00:19.720Z,37.1423,-117.1523,12.9,1.2,ml,20,72.55,0.163,0.17,nn,nn00723934,2020-04-29T06:24:48.134Z,"43km NW of Beatty, Nevada",earthquake,,2.5,,,automatic,nn,nn
2020-04-29T03:59:48.299Z,58.4586,-136.9512,0,2.6,ml,,,,1.42,ak,ak0205iimp1p,2020-04-29T04:13:36.040Z,"67km W of Gustavus, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-04-29T03:53:03.810Z,39.4068333,-110.2925,-3.11,2.02,md,8,185,0.03058,0.07,uu,uu60382622,2020-04-29T14:03:10.500Z,"18km SE of East Carbon City, Utah",earthquake,0.97,1.84,0.318,6,reviewed,uu,uu
2020-04-29T03:48:58.420Z,35.8865,-117.6838333,3.07,0.76,ml,12,82,0.06702,0.15,ci,ci39409384,2020-04-29T03:52:39.886Z,"21km ESE of Little Lake, CA",earthquake,0.3,2.47,0.156,11,automatic,ci,ci
2020-04-29T03:48:54.820Z,40.5111656,-124.4430008,22.07,2.1,md,14,245,0.2245,0.11,nc,nc73377915,2020-04-29T06:58:02.779Z,"17km WSW of Ferndale, CA",earthquake,1.81,0.93,0.14,7,automatic,nc,nc
2020-04-29T03:43:41.520Z,40.711,-112.072,9.97,1.55,ml,28,35,0.02632,0.15,uu,uu60382617,2020-04-29T13:41:50.580Z,"2km E of Magna, Utah",earthquake,0.32,0.65,0.258,3,reviewed,uu,uu
2020-04-29T03:41:34.311Z,37.1386,-117.1574,8,0.9,ml,21,110.2,0.182,0.1942,nn,nn00723933,2020-04-29T16:20:55.980Z,"43km NW of Beatty, Nevada",earthquake,,4.5,0.37,7,reviewed,nn,nn
2020-04-29T03:30:11.938Z,66.7495,-147.5201,9.8,1.4,ml,,,,0.79,ak,ak0205iigegz,2020-04-29T03:41:07.485Z,"101km WNW of Fort Yukon, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-04-29T03:24:03.960Z,39.4108333,-110.3096667,-1.15,1.8,md,6,198,0.01785,0.02,uu,uu60021839,2020-04-29T14:01:35.480Z,"17km SSE of East Carbon City, Utah",earthquake,1.4,0.62,0.128,6,reviewed,uu,uu
2020-04-29T03:23:45.300Z,40.7271667,-112.0686667,8.78,0.29,md,11,85,0.02492,0.11,uu,uu60382612,2020-04-29T14:00:31.260Z,"3km NE of Magna, Utah",earthquake,0.46,0.87,0.136,4,reviewed,uu,uu
2020-04-29T03:21:38.550Z,61.2981,-140.9388,1.8,1.9,ml,,,,0.57,ak,ak0205iiej27,2020-04-29T03:27:24.371Z,"159km NNE of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-04-29T03:10:23.025Z,61.2971,-140.8963,8.9,1.3,ml,,,,0.65,ak,ak0205iic50k,2020-04-29T03:18:21.222Z,"160km NNE of Cape Yakataga, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-04-29T03:09:37.850Z,35.7156667,-117.4928333,4.63,1,ml,16,164,0.1312,0.16,ci,ci39409352,2020-04-29T03:13:23.632Z,"10km SW of Searles Valley, CA",earthquake,0.5,0.91,0.202,10,automatic,ci,ci
2020-04-29T03:08:49.690Z,44.2826667,-115.0016667,2.63,2.52,ml,9,80,0.356,0.2,mb,mb80414394,2020-04-29T14:26:59.700Z,"66km WSW of Challis, Idaho",earthquake,0.52,2.62,0.233,11,reviewed,mb,mb
2020-04-29T03:04:55.060Z,34.1626667,-117.25,2.16,1.24,ml,31,93,0.04285,0.26,ci,ci39409344,2020-04-29T03:16:09.810Z,"5km NW of Highland, CA",earthquake,0.35,0.45,0.113,28,automatic,ci,ci
2020-04-29T02:48:24.199Z,-18.2691,-178.1118,576.23,4.3,mb,,83,3.686,0.87,us,us60009eg2,2020-04-29T03:17:27.040Z,"270km NNE of Ndoi Island, Fiji",earthquake,14,7.3,0.059,82,reviewed,us,us
2020-04-29T02:47:27.810Z,37.4296667,-121.7663333,10.15,1.11,md,37,41,0.03406,0.07,nc,nc73377905,2020-04-29T05:57:04.125Z,"9km NE of Alum Rock, CA",earthquake,0.17,0.34,0.269,29,reviewed,nc,nc
2020-04-29T02:25:58.910Z,35.6513333,-117.5496667,8.13,0.73,ml,10,137,0.09625,0.14,ci,ci39409336,2020-04-29T13:13:27.676Z,"12km ENE of Ridgecrest, CA",earthquake,0.51,1.5,0.089,9,reviewed,ci,ci
2020-04-29T02:20:08.240Z,37.6205,-118.8483333,5.77,0.54,md,13,109,0.01171,0.08,nc,nc73377895,2020-04-29T04:13:07.753Z,"12km E of Mammoth Lakes, CA",earthquake,0.69,0.99,0.164,12,reviewed,nc,nc
2020-04-29T02:19:12.047Z,61.3857,-150.0152,34.1,1.1,ml,,,,0.75,ak,ak0205ihsm04,2020-04-29T02:22:29.120Z,"15km SSW of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-04-29T02:18:15.190Z,33.4753333,-116.4658333,14.87,0.84,ml,24,67,0.09839,0.14,ci,ci39409320,2020-04-29T13:13:42.679Z,"21km ESE of Anza, CA",earthquake,0.22,0.49,0.172,23,reviewed,ci,ci
2020-04-29T02:15:56.060Z,18.0021,-66.8826,11,3.18,md,23,87,0.0272,0.2,pr,pr2020120005,2020-04-29T11:52:13.362Z,"1km ENE of Maria Antonia, Puerto Rico",earthquake,0.4,0.68,0.3,20,reviewed,pr,pr
2020-04-29T02:11:10.300Z,34.1636667,-117.249,2.99,1.05,ml,48,49,0.04409,0.16,ci,ci39409312,2020-04-29T15:57:53.484Z,"5km NW of Highland, CA",earthquake,0.15,0.17,0.156,23,reviewed,ci,ci
2020-04-29T02:09:45.730Z,17.9705,-66.8006,11,2.68,md,23,180,0.0787,0.31,pr,pr2020120006,2020-04-29T03:00:03.383Z,"3km SE of Indios, Puerto Rico",earthquake,0.52,0.48,0.24,19,reviewed,pr,pr
2020-04-29T02:09:14.760Z,44.3828333,-115.178,4.03,2.5,ml,7,73,0.328,0.19,mb,mb80414379,2020-04-29T15:50:22.990Z,"70km ESE of Cascade, Idaho",earthquake,0.69,1.63,0.363,4,reviewed,mb,mb
2020-04-29T02:07:31.710Z,44.2878333,-114.9648333,4.07,2.23,ml,8,82,0.382,0.19,mb,mb80414374,2020-04-29T15:46:42.410Z,"63km WSW of Challis, Idaho",earthquake,0.58,1.74,0.399,4,reviewed,mb,mb
2020-04-29T02:06:01.510Z,18.022,-66.8256,11,2.35,md,15,122,0.0712,0.28,pr,pr2020120004,2020-04-29T02:41:39.639Z,"2km ESE of Yauco, Puerto Rico",earthquake,0.49,1,0.31,11,reviewed,pr,pr
2020-04-29T02:05:46.749Z,36.1751,69.996,117.04,4.2,mb,,74,1.807,0.71,us,us60009efn,2020-04-29T02:25:50.040Z,"45km SSE of Farkhar, Afghanistan",earthquake,6.6,8.2,0.121,19,reviewed,us,us
2020-04-29T02:02:00.420Z,33.6993333,-116.6941667,16.6,0.54,ml,16,98,0.02043,0.08,ci,ci39409296,2020-04-29T13:13:56.680Z,"5km SSE of Idyllwild, CA",earthquake,0.26,0.35,0.207,12,reviewed,ci,ci
2020-04-29T01:53:38.641Z,60.1569,-153.2585,32.4,0.7,ml,,,,0.41,ak,ak0205iheiso,2020-04-29T01:57:14.131Z,"46km SW of Redoubt Volcano, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-04-29T01:47:20.590Z,44.285,-115.0693333,6.44,2.03,ml,9,76,0.316,0.22,mb,mb80414364,2020-04-29T15:42:31.570Z,"71km WSW of Challis, Idaho",earthquake,0.55,1.42,0.19,7,reviewed,mb,mb
2020-04-29T01:42:43.470Z,17.957,-66.8423,12,2.68,md,21,192,0.0411,0.2,pr,pr2020120003,2020-04-29T02:02:39.370Z,"4km SSW of Indios, Puerto Rico",earthquake,0.72,0.41,0.35,18,reviewed,pr,pr
2020-04-29T01:33:51.900Z,35.9021667,-117.6885,1.37,0.2,ml,6,96,0.05514,0.12,ci,ci39409272,2020-04-29T01:37:21.316Z,"20km E of Little Lake, CA",earthquake,0.33,1.02,0.1,4,automatic,ci,ci
2020-04-29T01:31:36.460Z,40.7321667,-112.0715,8.53,0.65,md,11,106,0.0219,0.11,uu,uu60382607,2020-04-29T13:57:24.110Z,"3km NE of Magna, Utah",earthquake,0.5,0.7,0.147,4,reviewed,uu,uu
2020-04-29T01:28:22.907Z,61.2905,-141.0377,0,2,ml,,,,0.7,ak,ak0205ih94nk,2020-04-29T01:34:59.618Z,"156km NNE of Cape Yakataga, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-04-29T01:28:14.859Z,60.0724,-141.1479,16.8,1.9,ml,,,,0.52,ak,ak0205ih93y6,2020-04-29T16:08:48.888Z,"71km E of Cape Yakataga, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-04-29T01:25:32.270Z,44.283,-115.1086667,8.78,2.1,ml,9,68,0.291,0.23,mb,mb80414344,2020-04-29T15:36:14.130Z,"74km WSW of Challis, Idaho",earthquake,0.58,1.4,0.281,5,reviewed,mb,mb
2020-04-29T01:19:26.590Z,44.5286667,-115.258,10.28,2.19,ml,10,83,0.435,0.17,mb,mb80414339,2020-04-29T15:32:41.630Z,"62km E of Cascade, Idaho",earthquake,0.57,0.8,0.195,8,reviewed,mb,mb
2020-04-29T01:16:31.486Z,37.1572,-116.2299,9.6,-0.2,ml,16,171.12,0.052,0.1868,nn,nn00723930,2020-04-29T16:08:34.611Z,"54km ENE of Beatty, Nevada",earthquake,,1.3,0.32,6,reviewed,nn,nn
2020-04-29T01:15:08.017Z,37.1386,-116.2255,9.9,0.3,ml,35,154.27,0.036,0.1817,nn,nn00723929,2020-04-29T15:56:14.512Z,"53km ENE of Beatty, Nevada",earthquake,,0.9,0.32,14,reviewed,nn,nn
2020-04-29T01:13:08.400Z,33.498,-116.5165,8.97,0.86,ml,36,55,0.06057,0.23,ci,ci39409248,2020-04-29T01:16:53.910Z,"16km ESE of Anza, CA",earthquake,0.3,0.65,0.163,25,automatic,ci,ci
2020-04-29T01:12:43.270Z,44.28,-115.096,6.73,2.37,ml,10,67,0.297,0.26,mb,mb80414334,2020-04-29T15:26:00.140Z,"73km WSW of Challis, Idaho",earthquake,1.15,2.62,0.257,10,reviewed,mb,mb
2020-04-29T01:12:15.400Z,35.7888333,-117.5865,8.1,0.7,ml,8,157,0.0283,0.13,ci,ci39409240,2020-04-29T01:15:47.906Z,"17km W of Searles Valley, CA",earthquake,0.66,0.63,0.266,7,automatic,ci,ci
2020-04-29T01:11:11.860Z,44.281,-115.0795,6.65,2.48,ml,12,68,0.307,0.21,mb,mb80414329,2020-04-29T15:19:14.150Z,"71km WSW of Challis, Idaho",earthquake,0.48,1.27,0.266,13,reviewed,mb,mb
2020-04-29T01:10:30.320Z,37.5973333,-119.0145,1.04,0.29,md,11,192,0.01634,0.04,nc,nc73377885,2020-04-29T04:05:03.185Z,"5km SW of Mammoth Lakes, CA",earthquake,0.58,0.42,0.391,10,reviewed,nc,nc
2020-04-29T01:09:24.343Z,61.1402,-146.3715,23.3,1.1,ml,,,,0.83,ak,ak0205ih525s,2020-04-29T16:08:47.991Z,"1km NW of Valdez, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2020-04-29T01:05:19.930Z,38.0483333,-118.7371667,9.3,1.52,md,22,111,0.2731,0.07,nc,nc73377875,2020-04-29T04:48:03.129Z,"30km SE of Bodie, CA",earthquake,0.37,2.97,0.186,21,reviewed,nc,nc
2020-04-29T01:03:02.920Z,44.2806667,-115.0903333,8.76,2.5,ml,11,75,0.301,0.21,mb,mb80414319,2020-04-29T15:11:28.600Z,"72km WSW of Challis, Idaho",earthquake,0.39,0.9,0.26,9,reviewed,mb,mb
2020-04-29T00:59:42.720Z,44.2688333,-115.0958333,9.76,3.34,ml,12,69,0.291,0.29,mb,mb80414314,2020-04-29T14:53:50.840Z,"73km WSW of Challis, Idaho",earthquake,1.2,2.17,0.213,23,reviewed,mb,mb
2020-04-29T00:58:02.118Z,44.2553,-115.1049,10,2.9,ml,,68,0.278,0.8,us,us60009eel,2020-04-29T02:16:30.040Z,"74km WSW of Challis, Idaho",earthquake,2.1,2,0.045,66,reviewed,us,us
2020-04-29T00:52:22.140Z,40.7535,-112.081,9.77,0.63,md,17,81,0.002115,0.1,uu,uu60382597,2020-04-29T13:35:38.830Z,"5km NNE of Magna, Utah",earthquake,0.31,0.52,0.353,8,reviewed,uu,uu
2020-04-29T00:47:32.880Z,64.3729,-149.8231,20,1.1,ml,,,,0.48,ak,ak0205igrsb3,2020-04-29T00:51:49.227Z,"41km WSW of North Nenana, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-04-29T00:46:32.756Z,60.4689,-151.9175,74.4,1.3,ml,,,,0.55,ak,ak0205igrkpj,2020-04-29T00:53:29.917Z,"35km W of Kalifornsky, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-04-29T00:42:45.620Z,44.345,-115.1878333,8.57,2.13,ml,8,72,0.293,0.25,mb,mb80414289,2020-04-29T14:18:44.060Z,"70km ESE of Cascade, Idaho",earthquake,0.67,1.55,0.359,4,reviewed,mb,mb
2020-04-29T00:42:44.650Z,37.059,-112.8773333,12.34,1.85,ml,8,128,0.06125,0.1,uu,uu60382592,2020-04-29T13:51:43.000Z,"10km NE of Hildale, Utah",earthquake,0.89,1.76,0.121,5,reviewed,uu,uu
2020-04-29T00:42:17.920Z,33.488,-116.7981667,6.45,1.15,ml,43,32,0.02437,0.16,ci,ci39409216,2020-04-29T13:15:09.220Z,"8km NE of Aguanga, CA",earthquake,0.16,0.48,0.147,27,reviewed,ci,ci
2020-04-29T00:41:46.950Z,19.0453,-68.9946,37,3.4,md,18,314,1.6533,0.32,pr,pr2020120007,2020-04-29T08:44:22.341Z,"39km E of Miches, Dominican Republic",earthquake,3.23,5.58,0.03,7,reviewed,pr,pr
2020-04-29T00:38:20.840Z,36.0341667,-117.5193333,4.3,0.93,ml,15,82,0.03419,0.16,ci,ci39409208,2020-04-29T00:42:04.699Z,"31km NNW of Searles Valley, CA",earthquake,0.36,0.49,0.149,11,automatic,ci,ci
2020-04-29T00:36:28.430Z,17.9661,-66.9591,9,2.64,md,19,186,0.0852,0.14,pr,pr2020120002,2020-04-29T00:51:25.875Z,"5km W of Guanica, Puerto Rico",earthquake,0.42,0.72,0.4,6,reviewed,pr,pr
2020-04-29T00:26:14.400Z,35.9051667,-117.6853333,3.87,0.52,ml,9,85,0.05122,0.1,ci,ci39409192,2020-04-29T00:29:44.628Z,"20km E of Little Lake, CA",earthquake,0.24,0.91,0.074,6,automatic,ci,ci
2020-04-29T00:25:38.050Z,33.5135,-116.7711667,7.16,0.46,ml,17,109,0.05899,0.16,ci,ci39409184,2020-04-29T00:29:19.625Z,"10km WSW of Anza, CA",earthquake,0.4,0.98,0.123,14,automatic,ci,ci
2020-04-29T00:25:04.370Z,33.7123333,-116.7526667,15.62,0.83,ml,38,45,0.03211,0.16,ci,ci39409176,2020-04-29T00:28:40.485Z,"4km SW of Idyllwild, CA",earthquake,0.23,0.38,0.143,27,automatic,ci,ci
2020-04-29T00:19:23.030Z,38.7910004,-122.7058334,1.52,0.74,md,10,130,0.02336,0.04,nc,nc73377865,2020-04-29T00:45:05.637Z,"2km NW of Anderson Springs, CA",earthquake,0.36,1.05,0.29,3,automatic,nc,nc
2020-04-29T00:16:54.860Z,35.7085,-117.5036667,4.08,1.54,ml,26,71,0.1263,0.15,ci,ci39409168,2020-04-29T13:16:12.950Z,"11km SW of Searles Valley, CA",earthquake,0.24,0.72,0.188,26,reviewed,ci,ci
2020-04-29T00:16:03.777Z,44.2895,-115.0722,11.09,3.2,ml,,66,0.316,0.7,us,us60009ee1,2020-04-29T14:44:30.370Z,"71km WSW of Challis, Idaho",earthquake,2.4,10,0.034,112,reviewed,us,us
2020-04-29T00:13:23.110Z,38.0673332,-118.7223358,2.67,1.81,md,16,177,0.2512,0.04,nc,nc73377860,2020-04-29T03:16:03.581Z,"30km ESE of Bodie, CA",earthquake,1.29,8.97,0.09,13,automatic,nc,nc
2020-04-29T00:11:57.380Z,18.0346,-66.7973,16,2.12,ml,13,126,0.1912,0.16,pr,pr2020120001,2020-04-29T00:31:59.138Z,"1km NNW of Guayanilla, Puerto Rico",earthquake,0.39,0.76,0,0,reviewed,pr,pr
2020-04-29T00:04:22.710Z,39.2568333,-123.2166667,6.8,1.13,md,12,95,0.05013,0.04,nc,nc73377855,2020-04-29T07:52:03.184Z,"1km SW of Redwood Valley, CA",earthquake,0.2,0.52,0.12,8,reviewed,nc,nc
2020-04-29T00:02:36.810Z,38.840168,-122.8231659,1.82,0.89,md,15,87,0.009751,0.02,nc,nc73377850,2020-04-29T00:10:04.054Z,"9km WNW of Cobb, CA",earthquake,0.29,0.51,,1,automatic,nc,nc
2020-04-29T00:01:24.220Z,17.995,-66.8795,11,3.05,md,23,85,0.0199,0.21,pr,pr2020120000,2020-04-29T00:39:10.040Z,"3km SW of Indios, Puerto Rico",earthquake,0.39,0.58,0.35,20,reviewed,pr,pr
2020-04-28T23:46:13.290Z,44.7365,-110.7981667,2.09,-0.06,md,6,138,0.06384,0.14,uu,uu60021859,2020-04-29T14:42:50.870Z,"25km ENE of West Yellowstone, Montana",earthquake,0.48,31.61,0.289,5,reviewed,uu,uu
2020-04-28T23:46:03.630Z,44.7398333,-110.7938333,2.36,0.35,md,5,145,0.0631,0.14,uu,uu60021854,2020-04-29T14:40:44.340Z,"26km ENE of West Yellowstone, Montana",earthquake,0.44,9.88,0.647,3,reviewed,uu,uu
2020-04-28T23:45:46.670Z,44.7376667,-110.8028333,4.1,0.57,md,7,137,0.06099,0.11,uu,uu60382582,2020-04-29T14:35:34.740Z,"25km ENE of West Yellowstone, Montana",earthquake,0.37,1.53,0.22,5,reviewed,uu,uu
2020-04-28T23:43:31.880Z,38.8328323,-122.7608337,0.39,0.4,md,10,156,0.007473,0.02,nc,nc73377845,2020-04-28T23:51:03.895Z,"4km WNW of Cobb, CA",earthquake,0.6,0.46,0.17,2,automatic,nc,nc
2020-04-28T23:33:55.760Z,19.2246666,-155.4095001,32.21,1.94,md,30,155,0.01708,0.15,hv,hv71492447,2020-04-28T23:37:00.150Z,"7km ENE of Pahala, Hawaii",earthquake,0.88,0.95,0.11,8,automatic,hv,hv
2020-04-28T23:27:29.060Z,44.2888333,-114.9568333,6,2.47,ml,10,67,0.388,0.16,mb,mb80414249,2020-04-29T15:05:48.530Z,"62km WSW of Challis, Idaho",earthquake,0.41,1.3,0.118,7,reviewed,mb,mb
2020-04-28T23:20:13.290Z,44.2798333,-115.073,6.64,2.61,ml,15,84,0.311,0.22,mb,mb80414229,2020-04-29T14:59:31.690Z,"71km WSW of Challis, Idaho",earthquake,0.39,1.54,0.176,10,reviewed,mb,mb
2020-04-28T23:14:55.400Z,17.8368,-66.8655,3,2.63,md,16,254,0.139,0.34,pr,pr2020119025,2020-04-28T23:51:27.320Z,"15km SSE of Guanica, Puerto Rico",earthquake,1.11,0.79,0.06,8,reviewed,pr,pr
2020-04-28T23:05:04.730Z,58.8637,-137.1268,0,2.4,ml,,,,0.86,ak,ak0205h6ocic,2020-04-28T23:31:17.040Z,"81km W of Gustavus, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-04-28T23:01:25.400Z,18.0091,-66.7401,13,2.91,md,22,142,0.138,0.2,pr,pr2020119024,2020-04-28T23:49:35.584Z,"2km WNW of Tallaboa, Puerto Rico",earthquake,0.48,0.28,0.21,16,reviewed,pr,pr
2020-04-28T22:55:11.793Z,38.0369,-118.7586,6.2,1.6,ml,13,67.37,0.293,0.1575,nn,nn00723904,2020-04-29T02:09:03.023Z,"47km NNE of Mammoth Lakes, California",earthquake,,1.6,0.4,9,reviewed,nn,nn
2020-04-28T22:52:21.640Z,46.985,-122.2075,-0.59,1.92,ml,16,74,0.008077,0.18,uw,uw61605837,2020-04-28T23:28:10.890Z,"10km SE of Graham, Washington",explosion,0.66,31.61,0.185968586044322,6,reviewed,uw,uw
2020-04-28T22:48:25.790Z,17.9423,-66.8391,9,2.08,md,22,191,0.0518,0.13,pr,pr2020119027,2020-04-29T00:42:00.330Z,"6km SSW of Indios, Puerto Rico",earthquake,0.44,0.58,0.13,6,reviewed,pr,pr
2020-04-28T22:33:35.210Z,18.326,-68.0741,108,3.79,md,28,182,0.5978,0.43,pr,pr2020119023,2020-04-29T06:36:06.479Z,"52km SE of Punta Cana, Dominican Republic",earthquake,2.83,1.87,0.13,22,reviewed,pr,pr
2020-04-28T22:24:37.050Z,18.9776,-67.9465,13,3.34,md,17,322,0.7551,0.54,pr,pr2020119026,2020-04-29T06:27:15.087Z,"86km NW of San Antonio, Puerto Rico",earthquake,20.3,28.67,0.02,4,reviewed,pr,pr
